"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-05-27","7.16"," 0341"," 1650","0.00",,,"57","70","43",,"  320","   80","16.1","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-05-28","6.49"," 1329"," 1329","0.00","0.0","0.0","60","76","43",,"  290","  290","17.9","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-05-29","8.05"," 0509"," 0507","0.14","0.0","0.0","51","55","46",,"  330","  330","19.9","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-05-30","9.40"," 1837"," 1837","0.22","0.0","0.0","54","63","44",,"   20","   30","23.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-05-31","7.61"," 2346"," 2357","0.00","0.0","0.0","56","70","42",,"  180","  190","21.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-01","10.29"," 2258"," 2257","0.00","0.0","0.0","64","80","48",,"   20","   20","23.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-02","8.28"," 1323"," 1300","0.01","0.0","0.0","62","75","48",,"  150","  130","25.1","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-03","9.84"," 1540"," 1540","0.67",,,"59","72","46",,"  300","  320","30.0","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-04","7.61"," 1048"," 1031","0.40",,,"50","57","43",,"  340","  340","21.0","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-05","8.28"," 2128"," 2137","0.00","0.0","0.0","59","74","44",,"  150","  150","21.0","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-06","11.41"," 1439"," 1656","0.00","0.0","0.0","65","83","47",,"  210","  200","28.0","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-07","7.16"," 1748"," 1717","0.00","0.0","0.0","64","80","48",,"  260","  250","21.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-08","11.41"," 1314"," 1328","0.00","0.0","0.0","60","77","42",,"  160","  160","31.1","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-09","7.83"," 1541"," 1540","0.09","0.0","0.0","58","68","48",,"  120","  120","17.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-10","7.38"," 1252"," 1253","0.69",,,"50","58","42",,"  260","  270","25.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-11","6.93"," 2226"," 2215","0.25",,,"54","69","39",,"  240","  210","21.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-12","9.62"," 2118"," 2112","0.03","0.0","0.0","56","61","50",,"  290","  290","23.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-13","10.51"," 1006"," 1002","0.00","0.0","0.0","58","71","45",,"  320","  320","25.1","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-14","6.04"," 1551"," 1316","0.00","0.0","0.0","59","76","41",,"  150","  120","15.0","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-15","7.16"," 1411"," 1410","0.03","0.0","0.0","68","84","51",,"  180","  170","23.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-16","6.93"," 1435"," 1215","0.00","0.0","0.0","66","82","50",,"  150","  230","23.9","34.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-17","15.66"," 1629"," 1653","0.00","0.0","0.0","68","85","50",,"  140","  150","32.0","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-18","7.38"," 0140"," 0024","0.00","0.0","0.0","70","88","52",,"  160","  150","17.9","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-19","8.28"," 1803"," 1820","0.07","0.0","0.0","73","89","56",,"  340","   20","17.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-20","9.84"," 1637"," 1635","0.04","0.0","0.0","75","88","61",,"  170","  160","36.9","44.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-21","12.08"," 1802"," 1734","0.00","0.0","0.0","75","88","61",,"  200","  200","25.9","34.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-22","7.16"," 1826"," 1826","0.02","0.0","0.0","72","89","55",,"  220","  220","23.0","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-23","10.51"," 1834"," 1833","0.19","0.0","0.0","73","88","58",,"  210","  210","33.1","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-24","6.93"," 1455"," 1451","0.04","0.0","0.0","68","80","55",,"  160","  160","25.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-25","10.07"," 1509"," 1525","0.00","0.0","0.0","70","86","54",,"  160","  160","25.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-26","9.84"," 1627"," 1626","0.00","0.0","0.0","70","85","54",,"  290","  280","32.0","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-27","8.05"," 1420"," 1408","0.00","0.0","0.0","70","89","51",,"  180","  170","17.9","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-28","8.95"," 1328"," 1327","0.00","0.0","0.0","71","88","53",,"  200","  200","28.0","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-29","6.93"," 1945"," 1945","0.00","0.0","0.0","70","86","53",,"   80","   70","25.1","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-06-30","9.17"," 1528"," 1525","0.00","0.0","0.0","68","85","51",,"  140","  150","23.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-01","10.96"," 1956"," 1956","0.00",,,"73","89","56",,"  310","  320","29.1","38.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-02","8.95"," 1439"," 1546","0.00","0.0","0.0","75","92","57",,"  180","  210","23.9","38.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-03","8.50"," 1444"," 1505","0.00","0.0","0.0","69","86","51",,"  310","  310","33.1","38.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-04","7.61"," 1924"," 1923","0.00","0.0","0.0","67","84","49",,"   70","   80","28.0","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-05","9.40"," 1518"," 1504","0.00","0.0","0.0","72","86","57",,"  160","  150","23.9","40.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-06","9.40"," 1726"," 1725","0.00","0.0","0.0","71","90","51",,"  230","  230","21.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-07","9.84"," 1728"," 2325","0.00","0.0","0.0","78","94","62",,"  340","  170","21.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-08","10.51"," 1938"," 1937","0.00",,,"79","95","62",,"  280","  290","32.0","38.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-09","8.95"," 1457"," 1457","0.00",,,"78","94","61",,"  140","  150","36.0","45.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-10","7.38"," 1758"," 1757","0.00","0.0","0.0","76","93","58",,"  320","  310","21.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-11","5.37"," 1531"," 1408","0.00","0.0","0.0","74","93","55",,"  360","   30","15.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-12","8.72"," 1921"," 1906","0.00","0.0","0.0","77","92","61",,"  100","   90","21.0","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-13","7.61"," 2158"," 2154","0.00","0.0","0.0","77","93","60",,"  160","  160","17.9","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-14","11.41"," 2351"," 2351","0.00",,,"78","96","60",,"  230","  240","29.1","34.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-15","10.29"," 1509"," 1508","0.38",,,"78","93","62",,"  360","  360","31.1","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-16","7.83"," 1827"," 1755","0.02","0.0","0.0","78","97","58",,"  160","  180","21.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-17","9.62"," 0841"," 0841","0.00","0.0","0.0","73","84","61",,"   50","   50","21.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-18","11.63"," 1124"," 1124","0.00","0.0","0.0","70","85","54",,"  140","  140","23.0","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-19","7.61"," 1609"," 1453","0.00","0.0","0.0","81","98","63",,"  360","  290","17.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-20","6.04"," 1627"," 1627","0.00","0.0","0.0","83","101","64",,"  300","  300","21.0","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-21","10.29"," 1646"," 1645","0.00","0.0","0.0","84","100","68",,"  300","  310","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-22","9.17"," 1541"," 1814","0.00",,,"83","98","67",,"  120","  130","23.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-23","10.07"," 1657"," 1658","0.00","0.0","0.0","82","98","65",,"  260","  240","25.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-24","8.28"," 1632"," 1631","0.08","0.0","0.0","76","89","63",,"  240","  250","25.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-25","7.61"," 1622"," 1621","0.07","0.0","0.0","72","85","59",,"  340","  340","31.1","36.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-26","6.71"," 1152"," 1152","0.17","0.0","0.0","62","68","56",,"   20","   30","21.0","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-27","7.38"," 2255"," 1828","0.00","0.0","0.0","68","83","53",,"  160","  160","15.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-28","8.72"," 1810"," 1459","0.00","0.0","0.0","74","90","57",,"  150","  110","16.1","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-29","9.62"," 2248"," 2252","0.00",,,"79","95","62",,"  170","  170","21.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-30","8.95"," 1459"," 1429","0.00",,,"82","97","66",,"   40","  360","21.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-07-31","6.71"," 1622"," 1621","0.00","0.0","0.0","74","92","56",,"  180","  190","38.0","49.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-01","7.16"," 1407",,"0.00","0.0","0.0",,"95","59",,"  130","  140","21.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-02","8.50"," 1338",,"0.00","0.0","0.0",,"95","61",,"  160","  290","25.1","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-03","9.40"," 1452",,"0.32","0.0","0.0",,"86","60",,"  180","  250","23.9","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-04","5.59"," 0038",,"2.30","0.0","0.0",,"61","55",,"   30","   30","17.0","21.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-05","8.28"," 1719",,"0.00",,,,"76","56",,"  180","  180","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-06","7.61"," 1639",,"0.00",,,,"84","56",,"  360","   20","17.0","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-07","5.14"," 1515",,"0.00","0.0","0.0",,"87","50",,"   20","   20","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-08","6.71"," 2312",,"0.00","0.0","0.0",,"90","54",,"  190","  190","17.9","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-09","8.05"," 1734",,"0.01","0.0","0.0",,"86","58",,"  250","  250","19.9","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-10","6.71"," 1518",,"0.19","0.0","0.0",,"85","59",,"  300","  310","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-11","6.93"," 1820",,"0.37","0.0","0.0",,"82","58",,"   10","   10","23.0","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-12","8.05"," 2225",,"0.00",,,,"75","57",,"  160","  180","15.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-13","9.40"," 0440",,"0.13",,,,"62","51",,"  320","  310","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-14","8.95"," 1352",,"0.00","0.0","0.0",,"69","52",,"  160","  160","23.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-15","8.50"," 1542",,"0.00","0.0","0.0",,"82","52",,"  140","  150","21.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-16","5.82"," 1522",,"0.69","0.0","0.0",,"84","54",,"  230","  230","23.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-17","6.26"," 2347",,"0.00","0.0","0.0",,"83","54",,"  160","  160","14.1","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-18","8.50"," 1413",,"0.00","0.0","0.0",,"84","54",,"  260","  270","25.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-19","7.16"," 1431",,"0.00",,,,"83","53",,"  190","  200","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-20","8.50"," 1608",,"0.00","0.0","0.0",,"79","53",,"  160","  160","21.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-21","6.71"," 1544",,"0.34","0.0","0.0",,"80","54",,"  190","  180","21.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-22","6.26"," 1732",,"0.04","0.0","0.0",,"78","50",,"  260","  270","19.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-23","4.70"," 1603",,"0.00","0.0","0.0",,"81","52",,"   10","   20","21.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-24","5.14"," 1940",,"0.00","0.0","0.0",,"84","53",,"  210","  200","19.9","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-25","9.17"," 1419",,"0.06","0.0","0.0",,"85","55",,"  240","  280","25.9","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-26","4.92"," 1619",,"0.00",,,,"86","52",,"  290","  290","16.1","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-27","6.49"," 1418",,"0.00","0.0","0.0",,"86","52",,"  270","  250","25.1","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-28","6.26"," 1613",,"0.00","0.0","0.0",,"83","51",,"  330","  330","15.0","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-29","6.93"," 2143",,"0.00","0.0","0.0",,"87","52",,"  140","  140","17.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-30","7.38"," 2300",,"0.00","0.0","0.0",,"91","60",,"   30","   30","31.1","40.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-08-31","7.38"," 1607",,"0.00","0.0","0.0",,"74","48",,"  130","  130","21.9","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-01","5.59"," 1708",,"0.00","0.0","0.0",,"83","47",,"  110","  110","17.0","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-02","8.50"," 1514",,"0.00",,,,"87","52",,"  150","  150","23.9","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-03","8.50"," 1713",,"0.00",,,,"89","57",,"  210","  220","25.1","30.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-04","7.83"," 1818",,"0.00","0.0","0.0",,"86","56",,"  300","  290","14.1","16.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-05","6.49"," 1454",,"0.00","0.0","0.0",,"85","56",,"  300","  300","29.1","38.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-06","8.50"," 1849",,"0.03","0.0","0.0",,"77","55",,"  190","  180","23.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-07","6.71"," 2251",,"0.00","0.0","0.0",,"86","53",,"  110","  180","15.0","17.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-08","8.72"," 2110",,"0.00","0.0","0.0",,"88","58",,"  200","  200","23.9","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-09","7.61"," 1503",,"0.07","0.0","0.0",,"87","61",,"  290","  300","30.0","40.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-10","10.29"," 0133",,"0.00","0.0","0.0",,"86","62",,"  220","  210","21.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-11","9.84"," 1527",,"0.00","0.0","0.0",,"87","55",,"   90","  110","21.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-12","11.18"," 1433",,"0.00","0.0","0.0",,"83","51",,"  220","  200","25.9","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-13","9.62"," 1922",,"0.00","0.0","0.0",,"68","43",,"  340","  340","19.9","23.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-14","12.30"," 1352",,"0.06","0.0","0.0",,"68","42",,"  280","  270","30.0","40.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-15","9.17"," 2112",,"0.00","0.0","0.0",,"75","42",,"  160","  160","17.0","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-16","7.61"," 1645",,"0.00",,,,"81","45",,"  150","  140","25.1","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-17","8.05"," 1510",,"0.00",,,,"86","46",,"  350","   20","17.0","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-18","8.05"," 1734",,"0.00","0.0","0.0",,"82","45",,"   10","   10","21.9","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-19","7.38"," 2247",,"0.00","0.0","0.0",,"81","44",,"  180","  190","15.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-20","6.93"," 1520",,"0.00","0.0","0.0",,"86","48",,"  100","  100","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-21","9.84"," 1332",,"0.02","0.0","0.0",,"82","55",,"  290","  280","28.0","36.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-22","9.40"," 0348",,"0.00","0.0","0.0",,"67","48",,"  160","  160","17.9","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-23","7.61"," 1634",,"0.00",,,,"82","46",,"  210","  210","17.9","21.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-24","6.04"," 1538",,"0.00",,,,"69","50",,"  320","  320","14.1","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-25","6.26"," 2154",,"0.00","0.0","0.0",,"72","46",,"   10","   10","14.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-26","8.05"," 2232",,"0.00","0.0","0.0",,"80","45",,"  150","  160","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-27","8.28"," 1732",,"0.09","0.0","0.0",,"85","56",,"  270","  270","38.0","47.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-28","8.05"," 0400",,"0.08",,,,"57","42",,"   10","   10","25.9","33.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-29","4.03"," 0035",,"0.00","0.0","0.0",,"74","42",,"  190","  200","15.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-09-30","6.04"," 1534",,"0.00",,,,"80","45",,"   20","  340","14.1","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-01","8.50"," 1955",,"0.00",,,,"85","45",,"  190","  180","21.0","25.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-02","8.05"," 1020",,"0.00",,,,"85","54",,"  210","  200","19.9","25.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-03","9.40"," 1408",,"0.00",,,,"85","40",,"  190","  180","28.0","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-04","6.93"," 1654",,"0.12",,,,"71","41",,"  340","  340","25.9","31.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-05","8.95"," 1111",,"0.01",,,,"54","37",,"   70","   70","19.9","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-06","6.26"," 0334",,"0.00",,,,"55","30",,"  100","  320","13.0","15.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-07","5.82"," 1651",,"0.00",,,,"77","28",,"  160","  160","15.0","17.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-08","8.50"," 1600",,"0.00",,,,"83","39",,"  160","  160","23.0","28.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-09","10.51"," 1844",,"0.83","1.6","2.0",,"75","32",,"  340","   10","23.0","29.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-10","8.05"," 0237",,"0.74","7.2","4.0",,"34","32",,"  330","  330","16.1","19.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-11","4.47"," 2150",,"0.01","0.0","5.0",,"42","33",,"  160","  160","8.9","8.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-12","7.83"," 1713",,"0.00",,,,"51","36",,"  150","  150","12.1","14.1",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-13","6.71"," 1534",,"0.00",,,,"65","35",,"  150","  140","15.0","17.9",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-14","9.62"," 1258",,"0.00",,,,"70","39",,"  110","  110","19.9","23.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-15","12.97"," 1424",,"0.00",,,,"73","46",,"  160","  150","25.9","32.0",,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","2005-10-16","4.92"," 0105",,"0.00",,,,"73","40",,"  160","   30","13.0","15.0",,,,,,,,,,
