"STATION","NAME","DATE","DASF","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-14",,,"0.04","0.0","0.0",,"60","51","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-15",,,"0.00","0.0","0.0",,"73","53","53",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-16",,,"0.00","0.0","0.0",,"84","53","55",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-17",,,"0.02","0.0","0.0",,"83","54","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-18",,,"0.00","0.0","0.0",,"88","54","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-19",,,"0.01","0.0","0.0",,"87","53","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-20",,,"0.00","0.0","0.0",,"87","54","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-21",,,"0.00","0.0","0.0",,"84","54","59",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-22",,,"0.28","0.0","0.0",,"85","54","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-23",,,"0.00","0.0","0.0",,"80","54","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-24",,,"0.00","0.0","0.0",,"87","54","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-25",,,"0.00","0.0","0.0",,"89","56","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-26",,,"0.00","0.0","0.0",,"89","54","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-27",,,"0.00","0.0","0.0",,"90","53","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-28",,,"0.00","0.0","0.0",,"88","52","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-29",,,"0.00","0.0","0.0",,"88","52","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-30",,,"0.00","0.0","0.0",,"91","57","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-08-31",,,"0.00","0.0","0.0",,"95","50","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-01",,,"0.00","0.0","0.0",,"74","46","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-02",,,"0.00","0.0","0.0",,"84","46","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-03",,,"0.00","0.0","0.0",,"89","52","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-04",,,"0.00","0.0","0.0",,"92","56","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-05",,,"0.00","0.0","0.0",,"87","61","62",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-06",,,"0.00","0.0","0.0",,"88","57","58",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-07",,,"0.00","0.0","0.0",,"75","57","57",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-08",,,"0.00","0.0","0.0",,"88","56","58",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-09",,,"0.00","0.0","0.0",,"89","57","67",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-10",,,"0.00","0.0","0.0",,"88","65","68",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-11",,,"0.00","0.0","0.0",,"88","57","59",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-12",,,"0.00","0.0","0.0",,"88","56","56",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-13",,,"0.00","0.0","0.0",,"87","49","49",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-14",,,"0.03","0.0","0.0",,"69","48","48",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-15",,,"0.12","0.0","0.0",,"71","45","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-16",,,"0.00","0.0","0.0",,"77","45","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-17",,,"0.00","0.0","0.0",,"82","44","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-18",,,"0.00","0.0","0.0",,"85","44","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-19",,,"0.00","0.0","0.0",,"80","44","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-20",,,"0.00","0.0","0.0",,"82","45","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-21",,,"0.00","0.0","0.0",,"89","46","64",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-22",,,"0.00","0.0","0.0",,"83","56","57",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-23",,,"0.00","0.0","0.0",,"70","45","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-24",,,"0.00","0.0","0.0",,"83","44","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-25",,,"0.00","0.0","0.0",,"70","49","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-26",,,"0.00","0.0","0.0",,"73","44","45","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-27",,,"0.00","0.0","0.0",,"80","45","55",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-28",,,"0.05","0.0","0.0",,"87","49","49",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-29",,,"0.03","0.0","0.0",,"53","39","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-09-30",,,"0.00","0.0","0.0",,"75","40","50",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-01",,,"0.00","0.0","0.0",,"81","50","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-02",,,"0.00","0.0","0.0",,"87","54","61",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-03",,,"0.00","0.0","0.0",,"88","46","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-04",,,"0.00","0.0","0.0",,"87","43","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-05",,,"0.22","0.0","0.0",,"56","42","47",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-06",,,"0.00","0.0","0.0",,"57","37","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-07",,,"0.00","0.0","0.0",,"56","30","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-08",,,"0.00","0.0","0.0",,"77","31","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-09",,,"0.00","0.0","0.0",,"82","35","49",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-10",,,"1.33","3.4","1.0",,"53","31","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-11",,,"0.82","6.2","2.0",,"35","31","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-12",,,"0.00","0.0","0.0",,"46","35","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-13",,,"0.00","0.0","0.0",,"57","35","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-14",,,"0.00","0.0","0.0",,"69","39","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-15",,,"0.00","0.0","0.0",,"74","38","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-16",,,"0.00","0.0","0.0",,"76","37","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-17",,,"0.00","0.0","0.0",,"78","42","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-18",,,"0.00","0.0","0.0",,"78","46","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-19",,,"0.00","0.0","0.0",,"77","45","45",,"    1",,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-20",,,"0.11","0.0","0.0",,"46","39","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-21",,,"0.00","0.0","0.0",,"68","37","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-22",,,"0.00","0.0","0.0",,"51","37","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-23",,,"0.00","0.0","0.0",,"59","36","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-24",,,"0.00","0.0","0.0",,"53","26","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-25",,,"0.00","0.0","0.0",,"70","26","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-26",,,"0.00","0.0","0.0",,"70","37","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-27",,,"0.00","0.0","0.0",,"66","36","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-28",,,"0.00","0.0","0.0",,"68","34","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-29",,,"0.00","0.0","0.0",,"70","40","44",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-30",,,"0.00","0.0","0.0",,"58","35","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-10-31",,,"0.03","0.0","0.0",,"51","30","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-01",,,"0.00","0.0","0.0",,"56","32","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-02",,,"0.00","0.0","0.0",,"73","32","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-03",,,"0.00","0.0","0.0",,"74","43","54",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-04",,,"0.00","0.0","0.0",,"68","31","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-05",,,"0.17","0.0","0.0",,"65","30","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-06",,,"0.00","0.0","0.0",,"49","27","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-07",,,"0.00","0.0","0.0",,"70","28","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-08",,,"0.00","0.0","0.0",,"74","39","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-09",,,"0.00","0.0","0.0",,"77","32","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-10",,,"0.00","0.0","0.0",,"51","28","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-11",,,"0.00","0.0","0.0",,"73","32","42",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-12",,,"0.01","0.0","0.0",,"71","41","44",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-13",,,"0.00","0.0","0.0",,"71","30","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-14",,,"0.00","0.0","0.0",,"46","27","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-15",,,"0.04","0.3","0.0",,"60","18","19",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-16",,,"0.00","0.0","0.0",,"36","16","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-17",,,"0.00","0.0","0.0",,"47","16","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-18",,,"0.07","0.7","0.0",,"38","23","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-19",,,"0.00","0.0","0.0",,"60","26","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-20",,,"0.00","0.0","0.0",,"47","24","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-21",,,"0.00","0.0","0.0",,"62","28","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-22",,,"0.00","0.0","0.0",,"60","27","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-23",,,"0.00","0.0","0.0",,"67","29","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-24",,,"0.00","0.0","0.0",,"69","24","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-25",,,"0.00","0.0","0.0",,"56","25","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-26",,,"0.00","0.0","0.0",,"66","27","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-27",,,"0.00","0.0","0.0",,"61","28","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-28",,,"0.00","0.0","0.0",,"40","19","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-29",,,"0.00","0.0","0.0",,"40","13","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-11-30",,,"0.00","0.0","0.0",,"45","14","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-01",,,"0.00","0.0","0.0",,"40","16","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-02",,,"0.00","0.0","0.0",,"40","16","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-03",,,"0.22","2.6","3.0",,"61","23","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-04",,,"0.00","0.0","3.0",,"30","13","14",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-05",,,"0.00","0.0","2.0",,"30","11","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-06",,,"0.00","0.0","1.0",,"36","14","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-07",,,"0.07","1.4","2.0",,"21","-4","-4",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-08",,,"0.00","0.0","1.0",,"7","-10","-9",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-09",,,"0.00","0.0","1.0",,"27","-10","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-10",,,"0.00","0.0","1.0",,"41","15","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-11",,,"0.00","0.0","0.0",,"47","13","13",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-12",,,"0.00","0.0","0.0",,"45","12","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-13",,,"0.00","0.0","0.0",,"52","22","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-14",,,"0.00","0.0","0.0",,"50","21","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-15",,,"0.00","0.0","0.0",,"36","13","16",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-16",,,"0.00","0.0","0.0",,"36","9","9",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-17",,,"0.00","0.0","0.0",,"28","8","13",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-18",,,"0.01","0.1","1.0",,"15","7","8",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-19",,,"0.00","0.0","1.0",,"17","6","8",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-20",,,"0.00","0.0","0.0",,"41","8","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-21",,,"0.00","0.0","0.0",,"52","25","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-22",,,"0.00","0.0","0.0",,"62","30","45",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-23",,,"0.00","0.0","0.0",,"62","41","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-24",,,"0.00","0.0","0.0",,"57","25","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-25",,,"0.00","0.0","0.0",,"56","24","37",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-26",,,"0.00","0.0","0.0",,"69","33","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-27",,,"0.00","0.0","0.0",,"63","31","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-28",,,"0.00","0.0","0.0",,"55","31","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-29",,,"0.00","0.0","0.0",,"60","35","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-30",,,"0.00","0.0","0.0",,"52","22","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2005-12-31",,,"0.00","0.0","0.0",,"51","25","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-01",,,"0.00","0.0","0.0",,"66","33","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-02",,,"0.00","0.0","0.0",,"54","21","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-03",,,"0.00","0.0","0.0",,"64","21","48",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-04",,,"0.00","0.0","0.0",,"56","28","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-05",,,"0.00","0.0","0.0",,"56","19","19",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-06",,,"0.00","0.0","0.0",,"55","19","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-07",,,"0.00","0.0","0.0",,"65","39","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-08",,,"0.00","0.0","0.0",,"67","33","40",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-09",,,"0.00","0.0","0.0",,"52","27","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-10",,,"0.00","0.0","0.0",,"45","24","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-11",,,"0.00","0.0","0.0",,"61","26","47",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-12",,,"0.00","0.0","0.0",,"62","33","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-13",,,"0.00","0.0","0.0",,"44","18","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-14",,,"0.00","0.0","0.0",,"60","22","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-15",,,"0.00","0.0","0.0",,"62","26","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-16",,,"0.00","0.0","0.0",,"58","27","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-17",,,"0.03","0.3","0.0",,"33","14","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-18",,,"0.00","0.0","0.0",,"51","28","41",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-19",,,"0.00","0.0","0.0",,"63","27","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-20",,,"0.30","3.3","3.0",,"31","20","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-21",,,"0.00","0.0","3.0",,"39","16","21",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-22",,,"0.00","0.0","3.0",,"41","17","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-23",,,"0.00","0.0","2.0",,"38","16","16",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-24",,,"0.00","0.0","1.0",,"50","15","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-25",,,"0.00","0.0","0.0",,"55","24","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-26",,,"0.00","0.0","0.0",,"54","28","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-27",,,"0.00","0.0","0.0",,"50","27","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-28",,,"0.00","0.0","0.0",,"50","26","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-29",,,"0.00","0.0","0.0",,"44","25","35",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-30",,,"0.00","0.0","0.0",,"44","22","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-01-31",,,"0.00","0.0","0.0",,"56","23","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-01",,,"0.00","0.0","0.0",,"57","22","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-02",,,"0.00","0.0","0.0",,"55","30","36",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-03",,,"0.00","0.0","0.0",,"47","26","31",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-04",,,"0.00","0.0","0.0",,"46","22","24",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-05",,,"0.00","0.0","0.0",,"52","23","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-06",,,"0.00","0.0","0.0",,"46","18","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-07",,,"0.00","0.0","0.0",,"48","15","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-08",,,"0.00","0.0","0.0",,"55","17","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-09",,,"0.00","0.0","0.0",,"62","25","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-10",,,"0.13","1.9","2.0",,"55","16","17",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-11",,,"0.00","0.2","2.0",,"24","-4","6",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-12",,,"0.00","0.0","2.0",,"38","4","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-13",,,"0.00","0.0","0.0",,"53","15","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-14",,,"0.00","0.0","0.0",,"53","25","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-15",,,"0.00","0.0","0.0",,"61","28","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-16",,,"0.03","0.5","1.0",,"41","15","15",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-17",,,"0.02","0.4","1.0",,"15","4","4",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-18",,,"0.00","0.0","1.0",,"9","-13","-11",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-19",,,"0.00","0.0","1.0",,"7","-13","1",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-20",,,"0.00","0.0","1.0",,"19","1","10",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-21",,,"0.00","0.0","0.0",,"44","10","23",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-22",,,"0.00","0.0","0.0",,"41","18","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-23",,,"0.00","0.0","0.0",,"45","20","21",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-24",,,"0.00","0.0","0.0",,"53","18","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-25",,,"0.00","0.0","0.0",,"59","20","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-26",,,"0.00","0.0","0.0",,"47","20","26",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-27",,,"0.00","0.0","0.0",,"63","22","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-02-28",,,"0.00","0.0","0.0",,"71","35","46",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-01",,,"0.00","0.0","0.0",,"76","35","38",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-02",,,"0.00","0.0","0.0",,"63","29","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-03",,,"0.00","0.0","0.0",,"56","28","30",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-04",,,"0.00","0.0","0.0",,"63","30","33",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-05",,,"0.00","0.0","0.0",,"67","32","34",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-06",,,"0.00","0.0","0.0",,"64","29","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-07",,,"0.00","0.0","0.0",,"71","30","44",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-08",,,"0.00","0.0","0.0",,"67","39","39",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-09",,,"0.19","1.6","1.0",,"40","11","22",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-10",,,"0.00","0.0","0.0",,"48","22","29",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-11",,,"0.00","0.0","0.0",,"32","22","22","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-12",,,"0.00","0.0","0.0",,"41","22","28",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-13",,,"0.12","1.3","1.0",,"32","17","19",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-14",,,"0.00","0.0","0.0",,"36","19","20",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-15",,,"0.00","0.0","0.0",,"52","20","43",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-16",,,"0.00","0.0","0.0",,"60","24","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-17",,,"0.00","0.0","0.0",,"53","24","25",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-18",,,"0.00","0.0","0.0",,"46","23","23","    1",,"    1",,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-19",,,"0.15","0.5","0.0",,"49","22","32",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-20",,,"0.16","1.8","1.0",,"40","19","19",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-21",,,"0.23","3.2","3.0",,"21","12","12",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-22",,,"0.00","0.2","0.0",,"27","12","18","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-23",,,"0.00","0.0","0.0",,"33","12","24","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-24",,,"0.00","0.0","0.0",,"45","24","27",,,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-25",,,"0.00","0.0","0.0",,"56","27","33","    1",,,,,
"USW00023062","DENVER CENTRAL PARK, CO US","2006-03-26",,,"0.00","0.0","0.0",,"65","30","30",,,,,,
